Name,Address,City,State,Zip,Style,Last update,Image count,Num bedrooms,Rent,Pets Allowed,Latitude,Longitude,Income,Num_of_Households,Metro Distance
Calvert Woodley,2601 Woodley Pl NW, Washington,DC,20008,,New,Not specified,2.0,3465.0,Contact Management,38.923801,-77.050224,2977550,16830,248.42784720180984
Park Connecticut,4411 Connecticut Ave NW, Washington,DC,20008,,1 hr,Not specified,2.0,3125.0,Contact Management,38.946222999999996,-77.064104,2977550,16830,293.9485796838194
Cathedral Mansions,3000 Connecticut Ave NW, Washington,DC,20008,,6 hrs,Not specified,3.0,1835.0,Contact Management,38.929891999999995,-77.055565,2977550,16830,582.3734553347482
2100 Connecticut,2100 Connecticut Ave NW, Washington,DC,20008,,New,Not specified,2.0,2015.0,Contact Management,38.917947,-77.047724,2977550,16830,892.3805184956987
Calvert House Apartments,2401 Calvert St NW, Washington,DC,20008,,6 hrs,Not specified,2.0,3320.0,Contact Management,38.923953999999995,-77.053115,2977550,16830,123.0211057724575
Gables Woodley Park,2701 Calvert St NW, Washington,DC,20008,,New,Not specified,2.0,4244.0,Contact Management,38.92354,-77.056341,2977550,16830,358.303262554187
Avalon The Albemarle,4501 Connecticut Ave NW, Washington,DC,20008,,1 day,Not specified,3.0,4164.0,Contact Management,38.948484,-77.065202,2977550,16830,560.2738120525725
5100 Connecticut Avenue Apartments,5100 Connecticut Ave NW, Washington,DC,20008,,1 wk,Not specified,1.0,1416.0,Contact Management,38.9561,-77.070803,2977550,16830,1196.154212038125
The Parkway Apartments,3220 Connecticut Ave NW, Washington,DC,20008,,2 wks,Not specified,1.0,2150.0,Contact Management,38.933257,-77.057491,2977550,16830,172.8999508655891
3032 Rodman,3032 Rodman St NW, Washington,DC,20008,,2 wks,Not specified,1.0,,Contact Management,38.938084,-77.061663,2977550,16830,479.28105522931526
4801 Connecticut Avenue Apartments,4801 Connecticut Ave NW, Washington,DC,20008,,2 wks,Not specified,2.0,1600.0,Contact Management,38.95241,-77.067687,2977550,16830,1041.9857309540453
Porter Street,2724-2740 Porter St NW, Washington,DC,20008,,2 wks,Not specified,2.0,2399.0,Contact Management,38.935829999999996,-77.057152,2977550,16830,155.99233436572155
The State House,2122 Massachusetts Ave NW, Washington,DC,20008,,1 wk,Not specified,1.0,1899.0,Contact Management,38.910732,-77.048342,2977550,16830,430.9584240759223
4107 Connecticut Avenue NW,4107 Connecticut Ave NW, Washington,DC,20008,,2 wks,Not specified,1.0,,Contact Management,38.942594,-77.062087,2977550,16830,167.87606949095294
3701 Connecticut Ave NW Unit 307,3701 Connecticut Ave NW Unit 307,Washington,DC,20008,,4 hrs,Not specified,,1600.0,Contact Management,38.938376,-77.059384,2977550,16830,420.5206966995791
3001 Veazey Terrace NW,3001 Veazey Terrace NW,Washington,DC,20008,,2 days,Not specified,1.0,1800.0,Contact Management,38.944873,-77.061912,2977550,16830,196.30351889165567
2910 Upton St NW,2910 Upton St NW,Washington,DC,20008,,New,Not specified,,940.0,Contact Management,38.941844,-77.05928,2977550,16830,415.805181340368
2931 Tilden St NW,2931 Tilden St NW,Washington,DC,20008,,5 days,Not specified,1.0,1400.0,Contact Management,38.941244,-77.05981,2977550,16830,415.0336337749197
2270 Cathedral Ave NW,2270 Cathedral Ave NW,Washington,DC,20008,,New,Not specified,1.0,1250.0,Contact Management,38.927407,-77.051976,2977550,16830,273.9949846407497
3310 27th St NW Unit 1,3310 27th St NW Unit 1,Washington,DC,20008,,1 wk,Not specified,,2175.0,Contact Management,38.933993,-77.055525,2977550,16830,246.60153909731102
3520 Davenport St NW,3520 Davenport St NW,Washington,DC,20008,,2 wks,Not specified,,3400.0,Contact Management,38.951907,-77.069009,2977550,16830,1024.173479699668
3701 Connecticut Ave NW Unit 408,3701 Connecticut Ave NW Unit 408,Washington,DC,20008,,2 wks,Not specified,,2000.0,Contact Management,38.938376,-77.059384,2977550,16830,420.5206966995791
Sedgwick Gardens,3726 Connecticut Ave NW, Washington,DC,20008,,6 hrs,Not specified,2.0,2800.0,Contact Management,38.938998,-77.061083,2977550,16830,537.723552839215
2829 Connecticut Ave NW Unit 401,2829 Connecticut Ave NW Unit 401,Washington,DC,20008,,1 day,Not specified,,1995.0,Contact Management,38.927599,-77.053513,2977550,16830,298.63314121162847
2939 Van Ness St NW Unit 1101,2939 Van Ness St NW Unit 1101,Washington,DC,20008,,1 day,Not specified,,2400.0,Contact Management,38.944536,-77.060004,2977550,16830,319.94159987315356
3646 Alton Pl NW,3646 Alton Pl NW,Washington,DC,20008,,1 day,Not specified,,4400.0,Contact Management,38.946898,-77.07172800000002,2977550,16830,689.5244970223822
2934 Chesapeake St NW,2934 Chesapeake St NW,Washington,DC,20008,,1 day,Not specified,,4500.0,Contact Management,38.950404,-77.05945,2977550,16830,832.0906106366699
2716 Ordway St NW Unit 27,2716 Ordway St NW Unit 27,Washington,DC,20008,,1 day,Not specified,,2500.0,Contact Management,38.934031,-77.055977,2977550,16830,208.38472976619443
5157 Nebraska Ave NW,5157 Nebraska Ave NW,Washington,DC,20008,,1 day,Not specified,,3000.0,Contact Management,38.957179,-77.069089,2977550,16830,1383.569586246519
3630 Van Ness St NW,3630 Van Ness St NW,Washington,DC,20008,,1 day,Not specified,,4500.0,Contact Management,38.94293,-77.071635,2977550,16830,706.7722157937917
2737 Devonshire Pl NW Unit 511,2737 Devonshire Pl NW Unit 511,Washington,DC,20008,,1 day,Not specified,,3500.0,Contact Management,38.931779,-77.057536,2977550,16830,330.5663002267909
2960 Garfield St NW,2960 Garfield St NW,Washington,DC,20008,,1 day,Not specified,,5900.0,Contact Management,38.927208,-77.06036999999998,2977550,16830,711.7199811720532
2307 S St NW,2307 S St NW,Washington,DC,20008,,New,Not specified,,1375.0,Contact Management,38.914242,-77.050721,2977550,16830,809.70890492503
2232 Decatur Pl NW,2232 Decatur Pl NW,Washington,DC,20008,,1 day,Not specified,,3300.0,Contact Management,38.913185,-77.04994599999998,2977550,16830,683.793811788397
2000 Connecticut Ave NW,2000 Connecticut Ave NW,Washington,DC,20008,,1 day,Not specified,,2125.0,Contact Management,38.917033,-77.047165,2977550,16830,892.1249166619154
2745 29th St NW,2745 29th St NW,Washington,DC,20008,,1 day,Not specified,,2300.0,Contact Management,38.92494600000001,-77.05713399999998,2977550,16830,388.11177346955014
2101 Connecticut Ave NW,2101 Connecticut Ave NW,Washington,DC,20008,,1 day,Not specified,,6000.0,Contact Management,38.918371,-77.047067,2977550,16830,881.0664381215656
3616 Connecticut Ave NW Unit Apt 302,3616 Connecticut Ave NW Unit Apt 302,Washington,DC,20008,,1 day,Not specified,,1895.0,Contact Management,38.937371,-77.06003199999998,2977550,16830,335.27932847169046
The Delano,2745 29th St NW, Washington,DC,20008,,2 wks,Not specified,2.0,2995.0,Contact Management,38.92494600000001,-77.05713399999998,2977550,16830,388.11177346955014
Yuma Gardens Apartments,3429 Yuma St NW, Washington,DC,20008,,2 wks,Not specified,1.0,1599.0,Contact Management,38.946488,-77.066275,2977550,16830,398.5470003285919
Clarence House,4530 Connecticut Ave NW, Washington,DC,20008,,2 wks,Not specified,2.0,2720.0,Contact Management,38.948987,-77.06701,2977550,16830,669.1139530577822
Hillwood Apartments,4155 Linnean Ave NW, Washington,DC,20008,,2 wks,Not specified,1.0,3100.0,Contact Management,38.943634,-77.052617,2977550,16830,942.1524975385238
2701 Connecticut,2701 Connecticut Ave NW, Washington,DC,20008,,2 wks,Not specified,1.0,1955.0,Contact Management,38.925787,-77.05237,2977550,16830,90.86187351809848
The Mission,1350 R St NW, Washington,DC,20009,,New,66,2.0,3600.0,Yes,38.912440000000004,-77.031602,2930851,31890,505.7960430071048
The Hepburn,1901 Connecticut Ave NW, Washington,DC,20009,,7 hrs,21,3.0,14500.0,Yes,38.915918,-77.04641600000002,2930851,31890,753.6416285877681
Gelmarc Towers Apartments,1930 Columbia Rd NW, Washington,DC,20009,,1 wk,40,1.0,2100.0,No,38.918126,-77.044996,2930851,31890,966.6378384436063
Harvard Village Apartment,1829 Summit Pl NW, Washington,DC,20009,,2 wks,62,1.0,2249.0,Yes,38.926772,-77.04231300000002,2930851,31890,851.6846709384198
The Louis,1920-1934 14Th St NW, Washington,DC,20009,,2 wks,104,2.0,7198.0,Yes,38.916607,-77.032225,2930851,31890,284.68233258006194
The Alden,2620 13th St NW, Washington,DC,20009,,2 wks,37,4.0,2595.0,Yes,38.924259,-77.03006500000002,2930851,31890,543.8250258095661
District,1401 S St NW, Washington,DC,20009,,1 hr,13,2.0,5303.0,Contact Management,38.913944,-77.03195,2930851,31890,384.69791094732346
Capitol View on 14th,2420 14th St NW, Washington,DC,20009,,1 hr,16,2.0,11450.0,Contact Management,38.92112,-77.032136,2930851,31890,584.5629809705135
Elysium Fourteen,1921 14th St NW, Washington,DC,20009,,43 min,7,2.0,6620.0,Contact Management,38.91637,-77.03169399999999,2930851,31890,238.8068023489132
Chalfonte,1601 Argonne Pl NW, Washington,DC,20009,,6 hrs,31,2.0,3015.0,Contact Management,38.926671999999996,-77.038604,2930851,31890,551.0905855514799
Argonne Apartments,1629 Columbia Rd NW, Washington,DC,20009,,1 wk,52,3.0,4155.0,Contact Management,38.926086,-77.03783299999998,2930851,31890,523.5655050737217
Park Ellison Apartments,1700 Harvard St NW, Washington,DC,20009,,2 wks,49,2.0,2750.0,Contact Management,38.92685,-77.040432,2930851,31890,692.6443387311512
Corcoran House at Dupont Circle,1616 18th St NW, Washington,DC,20009,,New,Not specified,1.0,1970.0,Contact Management,38.91209,-77.041976,2930851,31890,321.3077189255136
The Melwood,1803 Biltmore St NW, Washington,DC,20009,,6 hrs,Not specified,1.0,2093.0,Contact Management,38.922538,-77.043502,2930851,31890,837.1866398282108
President Madison,1908 Florida Ave NW, Washington,DC,20009,,6 hrs,Not specified,2.0,2877.0,Contact Management,38.915032000000004,-77.044556,2930851,31890,620.5486313466394
Highview,2505 13th St NW, Washington,DC,20009,,6 hrs,Not specified,2.0,1625.0,Contact Management,38.922686,-77.029237,2930851,31890,689.560309108593
Diplomat,2420 16th St NW, Washington,DC,20009,,6 hrs,Not specified,1.0,1864.0,Contact Management,38.921581,-77.03700699999997,2930851,31890,869.3275291698401
Connecticut Gardens,1915 Kalorama Rd NW, Washington,DC,20009,,6 hrs,Not specified,2.0,2319.0,Contact Management,38.919609,-77.045682,2930851,31890,849.9213704435458
1841 Columbia Road,1841 Columbia Rd NW, Washington,DC,20009,,6 hrs,Not specified,2.0,,Contact Management,38.921488000000004,-77.04383399999998,2930851,31890,856.6208063476384
Barclay,1616 16th St NW, Washington,DC,20009,,6 hrs,Not specified,3.0,,Contact Management,38.911729,-77.036952,2930851,31890,627.9702970640549
Park Meridian,2637 16th St NW, Washington,DC,20009,,6 hrs,Not specified,1.0,,Contact Management,38.92434,-77.035742,2930851,31890,545.8067634253297
Ravenel,1610 16th St NW, Washington,DC,20009,,6 hrs,Not specified,2.0,,Contact Management,38.911483000000004,-77.036962,2930851,31890,616.8734248454914
14W,1315 W St NW, Washington,DC,20009,,New,Not specified,2.0,4960.0,Contact Management,38.919332,-77.029878,2930851,31890,326.41994306834573
Park East,1845 Summit Pl NW, Washington,DC,20009,,1 wk,Not specified,2.0,2798.0,Contact Management,38.926755,-77.042795,2930851,31890,874.4147058917268
Washington House,2120 16th St NW, Washington,DC,20009,,1 wk,Not specified,1.0,2500.0,Contact Management,38.91878,-77.03697199999998,2930851,31890,740.2763022104191
Twenty-Six Twenty,2620 16th St NW, Washington,DC,20009,,2 wks,Not specified,0.0,1509.0,Contact Management,38.923802,-77.036866,2930851,31890,646.9016990163083
2112 New Hampshire,2112 New Hampshire Ave NW, Washington,DC,20009,,2 wks,Not specified,1.0,2350.0,Contact Management,38.919009,-77.03537299999998,2930851,31890,623.2658814535789
The Citadel,1631 Kalorama Rd NW, Washington,DC,20009,,2 wks,Not specified,1.0,2400.0,Contact Management,38.921979,-77.03844000000002,2930851,31890,891.0831243847141
Park Square,2407 15th St NW, Washington,DC,20009,,2 wks,Not specified,1.0,1850.0,Contact Management,38.922134,-77.03489499999998,2930851,31890,749.7670758206972
The Policy,1921 Kalorama Rd NW, Washington,DC,20009,,2 wks,Not specified,2.0,3150.0,Contact Management,38.919487,-77.046071,2930851,31890,836.2924845104259
Dorchester West,2425 17th St NW, Washington,DC,20009,,2 wks,Not specified,2.0,2950.0,Contact Management,38.922564,-77.038659,2930851,31890,848.741823548733
The Croydon,1815 17th St NW, Washington,DC,20009,,2 wks,Not specified,1.0,2250.0,Contact Management,38.914673,-77.038165,2930851,31890,744.149577909715
The Wallasey,2426 19th St NW, Washington,DC,20009,,2 wks,Not specified,2.0,3750.0,Contact Management,38.921615,-77.046251,2930851,31890,669.2037731226657
Harvard Hall Apartments,1650 Harvard St NW, Washington,DC,20009,,2 wks,Not specified,2.0,1900.0,Contact Management,38.926907,-77.03992099999998,2930851,31890,648.5567988607199
The Envoy,2400 16th St NW, Washington,DC,20009,,New,Not specified,2.0,2100.0,Contact Management,38.921171,-77.036912,2930851,31890,864.2610564325776
Park Crescent Apartments,2901 18th St NW, Washington,DC,20009,,2 wks,Not specified,1.0,1649.0,Contact Management,38.926482,-77.041083,2930851,31890,758.8039796898181
Dorchester House,2480 16th St NW, Washington,DC,20009,,2 wks,Not specified,2.0,2000.0,Contact Management,38.922636,-77.03739200000003,2930851,31890,781.0181820669922
Park Terrace Apartments,1660 Lanier Pl NW, Washington,DC,20009,,2 wks,Not specified,1.0,1600.0,Contact Management,38.926083,-77.039222,2930851,31890,627.6078804733982
Rocksboro,1717 R St NW, Washington,DC,20009,,2 wks,Not specified,2.0,,Contact Management,38.912825,-77.039296,2930851,31890,526.0680162479043
Berkshire 15,2005 15th St NW, Washington,DC,20009,,33 min,Not specified,2.0,4657.0,Contact Management,38.917047,-77.034382,2930851,31890,475.0637773477832
Sixteen Hundred,1600 16th St NW, Washington,DC,20009,,6 hrs,Not specified,0.0,2141.0,Contact Management,38.911318,-77.03696,2930851,31890,610.7163480535963
Meridian Hill Apartments,2359-2401 Ontario Rd NW, Washington,DC,20009,,2 wks,Not specified,1.0,,Contact Management,38.92175,-77.039861,2930851,31890,983.9566218899779
Faircliff Plaza West,1424 Clifton St NW, Washington,DC,20009,,2 wks,Not specified,3.0,,Contact Management,38.922384,-77.033363,2930851,31890,701.0414428494072
2750 14th St NW Unit 204,2750 14th St NW Unit 204,Washington,DC,20009,,1 day,Not specified,,2650.0,Contact Management,38.925244,-77.032744,2930851,31890,381.18564116905486
2360 Champlain St NW Unit 23,2360 Champlain St NW Unit 23,Washington,DC,20009,,New,Not specified,,3750.0,Contact Management,38.921533000000004,-77.041483,2930851,31890,1039.9185276817584
2001 12th St NW Unit 308,2001 12th St NW Unit 308,Washington,DC,20009,,1 day,Not specified,2.0,3200.0,Contact Management,38.917666,-77.02780200000002,2930851,31890,163.67039280617567
1427 Chapin St NW,1427 Chapin St NW,Washington,DC,20009,,2 days,Not specified,1.0,2075.0,Contact Management,38.921772999999995,-77.03345,2930851,31890,705.401665262106
2001 16th St NW Unit 402,2001 16th St NW Unit 402,Washington,DC,20009,,2 days,Not specified,,2195.0,Contact Management,38.917823,-77.036144,2930851,31890,640.8364153769412
1733 19th St NW,1733 19th St NW,Washington,DC,20009,,3 days,Not specified,2.0,4800.0,Contact Management,38.913763,-77.043139,2930851,31890,475.95814821731597
1501 Swann St NW,1501 Swann St NW,Washington,DC,20009,,4 days,Not specified,2.0,4995.0,Contact Management,38.914952,-77.035154,2930851,31890,564.2963123267457
1618 19th St NW Unit 4,1618 19th St NW Unit 4,Washington,DC,20009,,New,Not specified,0.0,1599.0,Contact Management,38.911742,-77.043718,2930851,31890,249.554316850118
2633 16th St NW Unit 2f,2633 16th St NW Unit 2f,Washington,DC,20009,,New,Not specified,1.0,2550.0,Contact Management,38.924026,-77.036039,2930851,31890,588.735606118039
2814 Quarry Rd NW,2814 Quarry Rd NW,Washington,DC,20009,,New,Not specified,3.0,3300.0,Contact Management,38.926584999999996,-77.040687,2930851,31890,722.6846711178613
1444 W St NW Unit B1,1444 W St NW Unit B1,Washington,DC,20009,,1 wk,Not specified,,2800.0,Contact Management,38.919036,-77.033061,2930851,31890,455.46222348492046
1613 Harvard St NW Unit 112,1613 Harvard St NW Unit 112,Washington,DC,20009,,1 wk,Not specified,1.0,1800.0,Contact Management,38.927321,-77.037328,2930851,31890,421.5236044170752
1933 S St NW Unit C,1933 S St NW Unit C,Washington,DC,20009,,1 wk,Not specified,1.0,3200.0,Contact Management,38.914241,-77.04424300000002,2930851,31890,530.0343924160186
1915 New Hampshire Ave NW Unit B,1915 New Hampshire Ave NW Unit B,Washington,DC,20009,,1 wk,Not specified,2.0,3250.0,Contact Management,38.916041,-77.0371,2930851,31890,707.9055734700524
1844 Columbia Rd NW,1844 Columbia Rd NW,Washington,DC,20009,,1 wk,Not specified,0.0,1395.0,Contact Management,38.9215,-77.04318,2930851,31890,906.7730005456604
2001 12th St NW Unit 315,2001 12th St NW Unit 315,Washington,DC,20009,,1 wk,Not specified,,3200.0,Contact Management,38.917666,-77.02780200000002,2930851,31890,163.67039280617567
2656 15th St NW Unit 204,2656 15th St NW Unit 204,Washington,DC,20009,,1 wk,Not specified,,2100.0,Contact Management,38.924614,-77.035595,2930851,31890,512.9476186557439
1816 New Hampshire Ave NW,1816 New Hampshire Ave NW,Washington,DC,20009,,1 wk,Not specified,0.0,1995.0,Contact Management,38.914873,-77.038896,2930851,31890,723.9746631139182
1840 Wyoming Ave NW Unit Apt A,1840 Wyoming Ave NW Unit Apt A,Washington,DC,20009,,2 wks,Not specified,1.0,1850.0,Contact Management,38.918543,-77.043242,2930851,31890,1006.1785622668021
2323 Ontario Rd NW,2323 Ontario Rd NW,Washington,DC,20009,,2 wks,Not specified,1.0,2200.0,Contact Management,38.92061500000001,-77.03975600000003,2930851,31890,1042.3121789263605
1413 S St NW Unit 1,1413 S St NW Unit 1,Washington,DC,20009,,2 wks,Not specified,,2169.0,Contact Management,38.914242,-77.03246800000002,2930851,31890,394.59069027840775
1101 S St NW,1101 S St NW,Washington,DC,20009,,2 wks,Not specified,,8500.0,Contact Management,38.913940000000004,-77.027034,2930851,31890,327.82929195671034
1316 S St NW Unit A,1316 S St NW Unit A,Washington,DC,20009,,2 wks,Not specified,,3800.0,Contact Management,38.913940000000004,-77.029944,2930851,31890,296.49852413806406
Kalorama Park,1836-1840 Columbia Rd NW, Washington,DC,20009,,6 hrs,Not specified,2.0,3615.0,Contact Management,38.921592,-77.043207,2930851,31890,900.3110415911273
The Biltmore Apartments,1940 Biltmore St NW, Washington,DC,20009,,6 hrs,Not specified,2.0,3732.0,Contact Management,38.922036999999996,-77.046367,2930851,31890,635.3851559757346
1430 W,1430 W St NW, Washington,DC,20009,,6 hrs,Not specified,1.0,2034.0,Contact Management,38.919036,-77.032763,2930851,31890,435.56622387776093
Adams Towers,2325 15th St NW, Washington,DC,20009,,7 hrs,Not specified,1.0,2100.0,Contact Management,38.920857,-77.034675,2930851,31890,694.440651924258
2006 Columbia Rd NW Unit 50,2006 Columbia Rd NW Unit 50,Washington,DC,20009,,1 day,Not specified,,3800.0,Contact Management,38.917569,-77.045293,2930851,31890,908.9425886349574
1930 New Hampshire Ave NW Unit 13,1930 New Hampshire Ave NW Unit 13,Washington,DC,20009,,1 day,Not specified,,3000.0,Contact Management,38.916352,-77.037576,2930851,31890,747.4862822099793
1725 Lanier Pl NW Unit 37C,1725 Lanier Pl NW Unit 37C,Washington,DC,20009,,1 day,Not specified,,1750.0,Contact Management,38.925948999999996,-77.040622,2930851,31890,743.2609291951067
1801 Clydesdale Pl NW Unit 606,1801 Clydesdale Pl NW Unit 606,Washington,DC,20009,,1 day,Not specified,,1750.0,Contact Management,38.926235,-77.043571,2930851,31890,797.1472721620568
2440 16th St NW Unit 405,2440 16th St NW Unit 405,Washington,DC,20009,,1 day,Not specified,,1750.0,Contact Management,38.922064,-77.036873,2930851,31890,815.8226369634741
1401 Columbia Rd NW,1401 Columbia Rd NW,Washington,DC,20009,,New,Not specified,,1900.0,Contact Management,38.927913000000004,-77.03299100000002,2930851,31890,86.4404688920446
1833 Kalorama Rd NW Unit Apt B,1833 Kalorama Rd NW Unit Apt B,Washington,DC,20009,,1 day,Not specified,,2650.0,Contact Management,38.919869,-77.043001,2930851,31890,1010.8775671827003
1613 Harvard St NW,1613 Harvard St NW,Washington,DC,20009,,1 day,Not specified,,1800.0,Contact Management,38.927321,-77.037328,2930851,31890,421.5236044170752
1825 Kalorama Rd NW,1825 Kalorama Rd NW,Washington,DC,20009,,1 day,Not specified,,2695.0,Contact Management,38.91988,-77.042744,2930851,31890,1028.63156155122
2633 16th St NW,2633 16th St NW,Washington,DC,20009,,1 day,Not specified,,2850.0,Contact Management,38.924026,-77.036039,2930851,31890,588.735606118039
1200 S St NW,1200 S St NW,Washington,DC,20009,,1 day,Not specified,,3200.0,Contact Management,38.914243,-77.02808,2930851,31890,260.54254724768896
The Oxford Apartments,1808 Connecticut Ave NW, Washington,DC,20009,,New,Not specified,1.0,2000.0,Contact Management,38.914551,-77.046603,2930851,31890,618.2101689022874
1630 R Street Apartments,1630 R St NW, Washington,DC,20009,,New,Not specified,2.0,3199.0,Contact Management,38.912419,-77.037565,2930851,31890,616.3546035483193
The Corcoran at 14th,1617 14th St NW, Washington,DC,20009,,New,Not specified,1.0,3199.0,Contact Management,38.911738,-77.031684,2930851,31890,579.2518503171644
The Sedgewick,1722 19th St NW, Washington,DC,20009,,2 wks,Not specified,1.0,1900.0,Contact Management,38.913404,-77.043859,2930851,31890,434.7083121656907
The Radway,1630 Florida Ave NW, Washington,DC,20009,,2 wks,Not specified,1.0,1950.0,Contact Management,38.9186,-77.0376,2930851,31890,785.298068208778
Summit House,1714 Summit Pl NW, Washington,DC,20009,,2 wks,Not specified,0.0,995.0,Contact Management,38.926118,-77.040971,2930851,31890,763.7443405867817
The Libretto Apartments,2523 13th St NW, Washington,DC,20009,,2 wks,Not specified,1.0,1950.0,Contact Management,38.923177,-77.029324,2930851,31890,680.0443350487343
1111 Columbia Road Apartments,1111 Columbia Rd NW, Washington,DC,20009,,2 wks,Not specified,1.0,1550.0,Contact Management,38.927851000000004,-77.027928,2930851,31890,429.09987731959825
The Vintage,3146 16th St NW, Washington,DC,20010,,6 hrs,27,2.0,3150.0,Yes,38.929986,-77.037028,1146714,19130,395.84100737897813
The Woodner,3636 16th St NW, Washington,DC,20010,,1 wk,33,2.0,2199.0,Yes,38.936428,-77.037263,1146714,19130,945.7694892055835
Allegro,3460 14th St NW, Washington,DC,20010,,New,24,2.0,5609.0,Contact Management,38.932907,-77.033014,1146714,19130,471.36408195770747
Highland Park at Columbia Heights Metro,1400 Irving St NW, Washington,DC,20010,,6 hrs,98,2.0,3090.0,Contact Management,38.928523,-77.033621,1146714,19130,75.03260878295632
Park Triangle,1375 Kenyon St NW, Washington,DC,20010,,7 hrs,53,2.0,3705.0,Contact Management,38.92985,-77.031851,1146714,19130,153.44729843915377
Majestic Apartments,3200 16th St NW, Washington,DC,20010,,1 wk,Not specified,2.0,2699.0,Contact Management,38.931012,-77.03704300000003,1146714,19130,451.66176524532597
The Cromwell,1515 Ogden St NW, Washington,DC,20010,,2 wks,Not specified,1.0,1700.0,Contact Management,38.936059,-77.03489499999998,1146714,19130,841.6168829727425
Tivoli Gardens,1445 Ogden St NW, Washington,DC,20010,,2 wks,Not specified,2.0,1625.0,Contact Management,38.934991,-77.033984,1146714,19130,710.3802777543943
1700 Lamont St NW,1700 Lamont St NW,Washington,DC,20010,,4 hrs,Not specified,1.0,2100.0,Contact Management,38.931258,-77.03904399999998,1146714,19130,613.7925222175849
3415 Sherman Ave NW Unit 1,3415 Sherman Ave NW Unit 1,Washington,DC,20010,,1 day,Not specified,,4200.0,Contact Management,38.932342,-77.026524,1146714,19130,443.41515115070024
3345 18th St NW Unit 1,3345 18th St NW Unit 1,Washington,DC,20010,,1 day,Not specified,1.0,2778.0,Contact Management,38.933512,-77.040994,1146714,19130,891.6657921903425
1330 Park Rd NW Unit A,1330 Park Rd NW Unit A,Washington,DC,20010,,2 days,Not specified,,2500.0,Contact Management,38.930693,-77.030869,1146714,19130,278.71742987128226
3654 New Hampshire Ave NW Unit 37,3654 New Hampshire Ave NW Unit 37,Washington,DC,20010,,4 days,Not specified,1.0,1479.0,Contact Management,38.935559999999995,-77.025369,1146714,19130,79.86653120489322
1435 Newton St NW Unit 213,1435 Newton St NW Unit 213,Washington,DC,20010,,5 days,Not specified,1.0,1400.0,Contact Management,38.932663,-77.034159,1146714,19130,459.64273966686596
3515 Hertford Pl NW Unit 22,3515 Hertford Pl NW Unit 22,Washington,DC,20010,,1 wk,Not specified,1.0,1800.0,Contact Management,38.934919,-77.036028,1146714,19130,749.4603514032957
1909 Park Rd NW,1909 Park Rd NW,Washington,DC,20010,,1 wk,Not specified,,4000.0,Contact Management,38.933118,-77.044575,1146714,19130,1134.1116909599439
1909 Park Rd NW Unit 2,1909 Park Rd NW Unit 2,Washington,DC,20010,,1 wk,Not specified,2.0,1800.0,Contact Management,38.933118,-77.044575,1146714,19130,1134.1116909599439
1435 Newton St NW Unit 114,1435 Newton St NW Unit 114,Washington,DC,20010,,1 wk,Not specified,1.0,1800.0,Contact Management,38.932663,-77.034159,1146714,19130,459.64273966686596
1435 Newton St NW Unit 211,1435 Newton St NW Unit 211,Washington,DC,20010,,2 wks,Not specified,1.0,1793.0,Contact Management,38.932663,-77.034159,1146714,19130,459.64273966686596
1340 Otis Pl NW,1340 Otis Pl NW,Washington,DC,20010,,9 hrs,Not specified,3.0,2495.0,Contact Management,38.934395,-77.031153,1146714,19130,586.3508858551337
Park Road Courts,1346 Park Rd NW, Washington,DC,20010,,6 hrs,Not specified,2.0,2891.0,Contact Management,38.930393,-77.031347,1146714,19130,227.7697351282719
Fitzgerald,3625 16th St NW, Washington,DC,20010,,7 hrs,Not specified,1.0,1900.0,Contact Management,38.937197,-77.036006,1146714,19130,983.3749095920507
625 Princeton Pl NW,625 Princeton Pl NW,Washington,DC,20010,,1 day,Not specified,,1725.0,Contact Management,38.935907,-77.02029499999998,1146714,19130,383.8883132044837
639 Kenyon St NW,639 Kenyon St NW,Washington,DC,20010,,1 day,Not specified,,1750.0,Contact Management,38.930106,-77.022536,1146714,19130,690.4860581968157
3511 New Hampshire Ave NW,3511 New Hampshire Ave NW,Washington,DC,20010,,1 day,Not specified,,3700.0,Contact Management,38.93306,-77.026415,1146714,19130,365.83480502371765
1756 Park Rd NW,1756 Park Rd NW,Washington,DC,20010,,1 day,Not specified,,6395.0,Contact Management,38.932142999999996,-77.040673,1146714,19130,784.6591454729403
3300 16th St NW,3300 16th St NW,Washington,DC,20010,,1 day,Not specified,,1795.0,Contact Management,38.93225,-77.036808,1146714,19130,529.1381356156027
Park Pleasant Apartments,3339 Mount Pleasant St NW, Washington,DC,20010,,2 wks,Not specified,1.0,1625.0,Contact Management,38.93371,-77.039682,1146714,19130,819.0031367972713
Powhatan Apartments,1519 Monroe St NW, Washington,DC,20010,,2 wks,Not specified,1.0,2600.0,Contact Management,38.93243,-77.035504,1146714,19130,479.9361247829259
1319 Park Rd NW,1319 Park Rd NW,Washington,DC,20010,,2 wks,Not specified,2.0,2695.0,Contact Management,38.931298,-77.030441,1146714,19130,354.9969911930967
The Grove at Parkside,600 Kenilworth Ter NE, Washington,DC,20019,,1 wk,26,1.0,1041.0,No,38.898528999999996,-76.950609,939517,27320,223.80889443412363
Fort Chaplin Park Apartments,4212 E Capital St NE, Washington,DC,20019,,2 wks,Not specified,3.0,,Contact Management,38.890963,-76.941325,939517,27320,267.8458952342692
